patient_id,full_name,birth_date,gender,ssn,diagnosis_code,treatment_start,email,country,insurance_number,chronic_condition,notes,last_visit_lat,last_visit_long,referred_by,blood_type,phone
3addf3af-b6e9-406f-88a9-35685969646f,Debra Ritter,1955/08/07,,632-56-2671,I10,08-11-2023,mariathomas@potter.com,FR,IRUL19879715636900,N,Culture just second every kitchen tonight. Year affect successful customer government fear trip factor.,-59.8511,137.52914,Kayla Cunningham,Unknown,610.492.0463x954
6e0c29d1-d1d3-4d25-98a9-3b6f78fd1c8e,Jean Welch,1955/02/02,,643-10-6657,F32.1,13-08-2024,heatheranderson@hotmail.com,US,,Y,Nearly detail guy resource. Interest cold stock drive feel price effort expect. Career order physical president meeting.,44.36536,158.45253,Ellen Mathews,Unknown,306.904.8682x97858
6a7cdc07-cc48-4601-b829-f3681e432da9,Lauren Hill,1961/10/20,F,136-55-4078,J45.9,23-01-2025,stephen90@gmail.com,,RFPR70606029335545,No,Teach mouth require how decade some. Item second form. Others collection speech grow sort whose around.,-75.30396,35.95323,Harry Ellis,Unknown,(864)646-8765
63953089-67aa-453b-a9c7-8db13c264edc,Emily Hall,2023/07/07,F,859-80-2152,C34.1,11-01-2024,brian42@smith.info,,VAPD86253125808745,1,,-5.75708,-62.01139,Wendy Ferrell,,000-0000
3e2f6828-7ca2-4ba0-b44c-398b399bb34e,Jacob Brooks,1931/02/09,,207-84-2247,C34.1,29-04-2025,deancarlos@hotmail.com,DE,,No,Crime all voice team accept perhaps age. Fine ever hit century deal theory event. Candidate option community party best.,20.87565,-136.4437,Daniel Williams,Unknown,704.404.0393x70857
860068f3-ea51-41d7-9e10-402f7fb0d91a,Daniel Jackson,1984/04/03,O,100-67-7137,???,17-09-2024,jerry71@gmail.com,123,,Y,Hard various machine appear our cut. War season business need item.,9.47289,100.74991,Jordan Fletcher,B+,001-791-113-9742x773
67b2ae7a-a530-484c-9e49-0e458d339f0e,Brandon Martinez,1986/09/25,Unknown,675-18-0147,E11.9,05-06-2023,robert27@estrada.net,,,maybe,Rise strategy lead forget deep smile just. System language win she for worry movie remain.,-75.53996,145.23928,Rachel Smith,O-,551.479.9118
c4ffbccc-8dd0-409d-ad79-d1fe9b338b52,Nicole Holland,2017/06/02,O,165-02-7981,I10,01-05-2024,maloneedward@gates.com,FR,LEUI01730754811723,0,Or meet need card interview media. Argue as expect opportunity hotel clearly. Animal carry many ground public Congress.,-14.09973,-171.18313,Sylvia Powers,B+,(709)057-5037x644
ca1cc6b6-e54b-4a20-b943-4787ae28300b,Anna Mitchell,1993/07/22,M,XXX-XX-XXXX,Z00.0,25-10-2023,ysmith@yahoo.com,CA,JGFL02904488353605,,Reality but star pattern prepare her suggest. Person accept agency pattern.,-40.82427,-112.59621,Shawn Lang,,+1-969-447-5119x67939
9532d37e-ba83-4ced-b856-f39cbdfa6473,Daniel Robinson,1993/09/02,M,XXX-XX-XXXX,Z00.0,08-06-2024,crawfordraymond@hotmail.com,BR,MOLB17785200229832,maybe,Road right entire medical evening. Various lot response financial political.,-34.51226,-83.04656,Rebecca Kelly,Unknown,001-307-943-1951x3482
739b3421-8f1b-4964-8990-0767e945ea7c,Savannah Wilcox,1989/10/30,Unknown,508-43-3203,I10,14-09-2023,victoria35@hotmail.com,BR,NBQN87210553860058,,,71.62302,-160.43026,Patricia Brown,O-,001-457-364-4517x2097
fbfc1cb4-d765-43b2-8896-634581a03e13,Kimberly Murphy,1927/04/09,,099-37-1799,C34.1,13-01-2025,andre13@gibson.com,US,PGIV28646947085413,,,25.36994,-69.33797,Tiffany King,A+,001-950-466-2036x9077
8872b83d-612e-42c3-abc0-cb7a69cbfd7f,Keith Bentley,1964/03/18,F,XXX-XX-XXXX,I10,27-03-2024,yahoo.com,123,WJXN37279549301287,maybe,Laugh however cover. Ten hotel serious table Congress fall instead me. Whatever cold audience detail might.,-7.79626,-102.67253,Walter Rodriguez,AB+,699-291-6946
b614e187-d227-475a-8192-a974b298b981,Michael Wolf,1979/12/12,F,653-34-8322,???,11-09-2023,nicolecasey@gmail.com,FR,NSTP25687869299785,0,,1.60616,20.68156,Jason Wiley,Unknown,+1-551-685-2965x365
868537e1-c45f-411e-b228-1a2940601f9f,Heather Mason,1947/11/01,Unknown,146-46-6199,F32.1,02-09-2023,nicole68@hotmail.com,DE,SFCC64154097837099,,"Address win will anything year around seek.
Then effort me could street final leader. Parent despite rule nation.",85.17809,-9.72906,Sarah Morris,A+,000-0000
98de5574-2116-4a5f-8feb-0ecfc297357f,Patricia Smith,1987/01/05,O,801-52-1558,F32.1,25-11-2024,burnskathleen@yahoo.com,FR,QSTJ59291162211503,0,,-42.20905,45.60379,Amy Young,B+,+1-620-018-5120x8982
4e05936c-5baf-478d-977e-d4ca8ca53b7d,William Fischer,1987/02/27,M,637-10-7560,F32.1,25-10-2024,helen55@yahoo.com,,BGED72875942465701,N,"Range or around.
Vote appear couple. Yourself week paper want before up son. Painting above lay if.",-13.06814,147.42465,Albert Baker,A+,973.327.7228x1949
a17b2793-3519-4990-ae6f-292e09241a95,Steven Chen,1978/05/23,M,402-81-0979,???,05-03-2025,mhayes@hotmail.com,DE,FTYO11270039749238,1,,13.47596,158.11459,Faith Frey,O-,001-253-807-0115x065
de49395d-81fd-4f6b-8b91-2513fa0b4dcd,Austin Pierce,1972/08/27,O,395-79-1948,???,11-09-2024,rodriguezalexander@gmail.com,,,Yes,State recognize summer how cut. Carry three remember hotel really authority organization high. Yard space growth never.,38.4891,-44.12586,Craig Franklin,AB+,(520)930-2641x560
c6d187b7-ed5e-40fb-829b-96087f688c30,Allison Dyer,2010/05/17,Unknown,490-98-0175,F32.1,22-11-2024,lisalawrence@hotmail.com,123,LFSB06404982154729,0,World performance poor produce left young instead. Professor strategy such ago suddenly detail answer. Western military such set usually.,-11.07193,178.11731,Caitlyn Fox,AB+,+1-527-900-8105x840
bfb8ff5a-fce7-4f6a-9079-2d947928250f,Laurie Reid,2024/11/13,O,575-82-1605,J45.9,10-10-2024,amanda53@young-johnson.org,BR,MKKF68918272496530,N,Degree drop here treatment issue along. Hand somebody more as although. Environmental town behavior various finish he under government.,-14.77585,-39.25356,Sandra Thomas,,125.998.9966
5477bed4-334b-4bb8-b79e-345e522e56f6,James Taylor,1957/04/29,Unknown,077-92-4449,Z00.0,26-07-2024,lauriewillis@mitchell.com,FR,SJIM11185621211936,,Society accept say stand tree. Foreign down loss account.,-60.73849,-155.75616,Kathryn Lewis,Unknown,(270)263-9199x2470
3060d432-aa5a-46f3-a713-402758358952,Max Jackson,1943/09/13,M,026-13-6430,J45.9,13-06-2023,perezkim@ruiz-gibson.info,BR,,0,Air performance site mouth recently worker. We small whom everybody growth get particular. Face husband later each foot own region.,-1.78342,-157.63796,Danielle Charles,Unknown,+1-199-846-8870x1192
1622966b-5848-4539-88a7-ab6a6ac7be23,Aaron Liu,1938/03/25,O,676-86-7161,CXX.99,09-07-2023,lindseyday@yahoo.com,BR,KGUJ52181790382554,0,"Describe challenge upon.
Wonder to son television sound. Friend performance science old.",61.19547,50.53808,Michael Lambert,A+,(084)808-0187x068
575c3983-7da4-44f8-aa7a-f78013a2bfd6,Julie Davis,1942/06/07,F,165-89-5398,J45.9,24-09-2024,mariaolson@dean.com,,MIEH25445006087952,1,,42.58388,95.37246,Sophia Gonzalez,B+,(675)236-3156x6335
129782c7-a72b-47e7-a05d-d8e97f44a27e,Claire Bradley,1938/02/11,F,699-81-2972,CXX.99,07-03-2024,xgolden@rivera.com,FR,WKPM84612620343839,maybe,,-71.70764,-42.0445,,,0913603433
47db88d4-3b33-4d40-8b95-aa390281c070,Wendy Pierce,1928/08/04,O,880-14-2791,F32.1,03-11-2024,vanessa25@gmail.com,BR,HSIE44524722277134,maybe,Player employee shoulder believe. Whom success civil many course. Five ten walk science husband he this.,-62.30546,-144.13171,Desiree Green,A+,000-0000
ab23908e-0f75-4663-878c-5fa7cc5c0835,Ashley Roberts,1956/11/14,M,134-97-4296,E11.9,10-07-2023,jacob06@yahoo.com,BR,CKED46382307621912,1,,-52.62701,64.70045,,,+1-764-080-6437x8542
a8bf2e42-fdfd-43fe-a55d-4f333d9d1f00,Rebecca Dean,1978/04/06,Unknown,636-62-3060,J45.9,20-11-2024,davidkelly@gmail.com,FR,,,Available how with kitchen report notice our. Right focus industry owner mean out article. Expect worry collection focus decide important job.,16.6353,17.02178,Olivia Hart,A+,001-470-798-7647
d5e62103-8c98-41d2-bc3e-77679d0c3b71,Eric Trujillo,1944/03/18,M,154-21-9808,C34.1,04-06-2023,ycarter@yahoo.com,,ULRI92313029878306,0,Much assume training model network. Either few see hand outside someone. Heavy behavior herself share PM begin.,-72.84252,-132.94568,,AB+,919.460.9964
0e537779-a536-4d21-9aba-2b5f04252b19,Courtney Miller,1965/01/03,O,693-12-0091,F32.1,21-09-2023,andrea05@jimenez.net,US,JOFG86628428871698,Y,Success boy environmental likely stage son such. Cause property law age.,88.50456,-59.83145,Angela Phillips,O-,+1-294-761-4406x5408
05f764bd-39f5-42eb-9f8c-45c6fc1ab342,Daisy Nelson,1948/04/03,O,396-94-0983,Z00.0,06-07-2024,mark00@patrick.info,US,XVBO33760725274345,No,"Down strategy inside hour exactly you.
Student practice wish pull size prepare. Part number choose work. Paper career quickly wonder race phone.",88.81425,40.61078,,B+,963.223.9473
6f94036f-ca99-43ab-b45b-75759f394ff5,Nathan Allen,1984/01/13,F,480-76-0768,I10,02-07-2024,lunamichael@gmail.com,BR,,0,Good sound despite hope doctor chance us social. Check clearly too source head civil.,53.04755,172.87533,Hannah Bennett,O-,+1-544-875-7491x9100
572ecac4-f49a-4522-a6a9-25e84bb2f15f,Steven Wells,1969/11/30,Unknown,470-61-0656,Z00.0,04-10-2024,fletcheralexandra@escobar-horton.biz,123,VQZF69713397181482,1,Measure enough smile professional. Near stuff leader option assume official director.,20.25437,100.04782,Margaret Gomez,AB+,+1-130-733-6219
baf12687-8f67-4a9e-87e5-999953dbedd9,Timothy Herrera,1967/07/05,O,218-44-5754,???,17-07-2023,jessica54@gmail.com,123,OAPQ03861712076813,Yes,Already could remain guess current. Financial down ago force course day. Already with court store certain hundred I.,85.24675,169.00296,Todd Everett,AB+,000-0000
76917045-2bbd-4dd0-9f8e-fa9ec96fa1fa,Cassandra Guzman,1987/04/22,M,333-36-1728,???,25-03-2024,vsanford@navarro.biz,US,YEVX64022405835284,0,,-15.77263,121.95864,Michelle Davis,B+,001-077-926-5797x84060
c7af562e-d625-434c-9473-dab5ab3942d4,David Johnston,2011/06/21,M,564-42-5734,Z00.0,25-07-2024,ashley56@hotmail.com,DE,IJPK95323496468782,Y,,-59.53678,-114.59465,David Wilkins,A+,000-0000
3516183d-a0cc-428c-b2c0-ecabe5080865,Brian Wheeler,1959/09/21,M,277-46-8120,E11.9,11-12-2023,priscillaavery@thomas-stevens.com,BR,OLDY10302007706045,No,Something go until car red. Employee now food cold. Series position tax apply.,-45.67516,93.16807,Stephen Bradford,A+,(228)827-3014
70c4732f-3048-4653-b6b5-60178db32c04,Megan Friedman,2019/11/01,M,774-35-9302,I10,04-04-2024,jrusso@yahoo.com,CA,WGAT09363417807278,No,,-64.00547,-123.22253,Rachel Smith,A+,+1-062-909-5515
cc6f306c-3932-4fb0-b7d8-0839de35fe06,Christine Lee MD,1990/12/08,F,647-97-9913,Z00.0,10-07-2023,ericabridges@yahoo.com,,WDSK23718233042609,Y,,-85.97532,-96.68134,,,000-0000
afb0411e-2939-440d-92dc-f3b22642d83f,Ashley Brown,1950/04/18,F,676-16-3796,CXX.99,17-09-2023,jmedina@pacheco-hawkins.info,,KNVJ90752286199859,1,Mouth hear wish along plant edge. Mission expert produce just already decide. This education able hundred kitchen send.,-30.07605,50.64973,Rebecca Wolfe,Unknown,000-0000
9cf3e51a-2582-4e1b-a673-7ee569eac1bb,Henry Tyler,1996/12/07,O,181-91-6439,I10,18-01-2024,onealkimberly@yahoo.com,US,JRZL94222572329068,maybe,"Would that way. Wish pick military early water.
Long door room business yeah. Exactly per ground avoid heavy bill.",-56.91719,-78.95601,Jaime Mcdonald,Unknown,001-124-063-5730x41094
fdf755bf-d537-46ff-b7db-874c7a38a897,Christina Lyons,1966/04/30,Unknown,849-82-8603,CXX.99,05-04-2024,buchanannatalie@gmail.com,DE,KFLG99563396091423,maybe,"Dinner sort what baby. Want hold organization well sort really table.
Wall report forget build. Despite major prove. Country mouth near word.",-24.6778,-44.65298,Emily Young,A+,8638126508
506c9a76-326f-4fce-ac79-6b4375f41799,John Hicks,N/A,Unknown,XXX-XX-XXXX,E11.9,27-03-2025,andrew74@wyatt-perry.net,CA,HVFC22832752003390,Y,Me charge time. Time make care able finally. Size pay series pick too science forget. Million rest including what beautiful mind speech.,-56.21608,-136.08686,Mark Francis,AB+,001-419-206-7171x3621
4e7bcc0e-f808-4306-abc6-e8c3f94a4d23,Kelsey Cole,1970/11/25,Unknown,654-56-7259,J45.9,29-08-2024,robyn83@yahoo.com,FR,AAZI69657170145773,maybe,West hard itself above medical. Mission wrong nor west attention.,65.69241,-109.62631,Mr. Jeffrey Rhodes,O-,(761)919-4117x616
39aa471f-edf4-499d-b1c2-2540eeb917b6,Ashley Wright,1986/09/01,,134-16-7928,F32.1,09-08-2023,keithdavis@frost-vasquez.com,CA,DCBC84376073030984,Y,Player top food wall thank important some. Unit fear thousand while these drive.,63.746,-109.1544,Sean Daniels,A+,000-0000
b05f4b64-2370-4c20-98ef-f92d1bff956b,Eric Lee,1927/02/03,O,762-36-6496,I10,26-09-2023,kirbyjamie@hotmail.com,US,WDGW68233032282870,maybe,West herself control prepare hair keep. For consider investment.,48.85397,130.2471,Gail Johnson,A+,001-067-864-9306
b6bd8cad-7c3b-4c16-8221-a3ac1f3940fa,Erica King,1971/11/12,O,436-91-3137,I10,21-08-2023,walshstacy@yahoo.com,CA,XRAR79225898450527,Y,,-23.45742,-20.60092,,,+1-618-192-5953x355
8f944ee3-a8b6-4e54-9c01-87377d4a456f,Thomas Mack,1970/10/27,,734-75-3064,Z00.0,30-05-2024,dwilliams@yahoo.com,CA,QLIM58541532294187,N,,81.80197,-79.79953,Michelle Parker,O-,+1-848-898-4779
cfcd5a1f-101c-48e5-8503-e980a1977a0f,Luis Archer,2002/04/01,F,312-93-6021,CXX.99,04-11-2023,richard01@gmail.com,DE,YCKM39239951416614,No,Image kid them economy realize. Public agreement law then ok former trade.,55.19327,39.38746,Whitney Smith,A+,7372909990
8c4abbbb-99a7-4165-a3b3-a667087d2f19,Shane Henry,1946/08/07,O,086-10-8579,Z00.0,11-03-2025,jessica22@gmail.com,,XMBJ06576261092275,0,"Majority operation television none. Say shake summer brother partner.
Light protect chair two. Few better personal figure.",-4.14003,-99.00179,Robert Byrd,,000-0000
30a9b3d0-541a-4388-bf44-fd49cfd12e06,Jacob Coleman,N/A,M,693-19-4412,C34.1,25-06-2023,john25@harris.org,FR,HVJZ82926629824232,1,"Down year door reveal. Product perform claim politics expert stop read.
Radio town stage interview. Do meeting various rich western voice special.",-7.85146,-12.10377,Jamie Weber,B+,000-0000
fd9afe08-4015-4d5e-a4b2-25c14f369038,Joshua Smith,1965/02/02,O,620-21-1698,Z00.0,17-07-2023,dharris@hotmail.com,FR,,,Sort old detail use property. Trade would their process. Skill rule why local century again check one.,29.62293,-129.81625,Phillip Banks,,000-0000
1814672a-ae64-4a2f-9646-cd8e6718da1a,Mark Hoffman,1989/05/12,F,434-48-3000,Z00.0,28-02-2025,laurenscott@chapman-barron.com,,FQPU30002516729409,No,"Expect why walk.
Husband now identify his information.",44.27917,-157.64401,Benjamin Graham,B+,+1-275-119-9006x2436
1539dc03-89b1-4ed9-963b-c69814f0f57e,James Jones,1949/03/28,O,207-85-3840,I10,04-04-2024,pcooper@hotmail.com,BR,XCHU59192149849990,Yes,Finally on certain. Determine class become some. Feeling above system direction.,78.04708,117.86546,Marc Good,,001-223-565-5839x51657
f53c7526-031d-467c-aeab-995700746ee2,Emily Payne,1976/08/09,Unknown,XXX-XX-XXXX,J45.9,12-12-2023,irollins@yahoo.com,123,YHDX90378321892907,0,Sort available month. Chair step deal during.,86.11432,-123.88222,Tina Jones,B+,7185064756
c4ad5307-ea44-43e4-b0b8-5f873e24b339,Joshua Fox,1995/08/03,F,851-63-3850,C34.1,09-03-2024,shieldsmelissa@yahoo.com,123,,N,"Eat pass force music start investment air. But building general of.
Call bed talk party officer. Behavior never must toward.",-27.8586,140.2669,Justin Johnson,O-,(236)844-8523
346a36f9-b2d5-4207-9ade-d1971eea08a6,Stephanie Welch,1946/01/01,M,222-41-5592,,19-12-2023,shiggins@gmail.com,US,XTBX22598982615623,0,,84.2519,-151.90927,Joyce Wilson,O-,001-174-118-1214x557
a47f27c0-05bf-4669-8307-f44d6a41bd7d,Charles Wilkerson MD,1941/04/17,Unknown,059-65-8165,???,01-01-2025,devinjones@hotmail.com,US,MWHI87039196435377,,,-60.60137,-31.11218,Jordan Harvey,O-,000-0000
4df29521-22e1-4fef-a1c6-63cdc4c039ad,Randy Barrera,1951/05/31,M,629-18-1902,C34.1,07-06-2024,ejimenez@yahoo.com,,,Y,,61.07574,-75.60232,Nicolas Leonard,B+,001-295-641-6511
195d71b0-eb3f-48cb-aae1-ad8ae6f4e3ae,Sophia Ross,1948/02/15,F,687-02-7275,CXX.99,24-09-2024,james74@gmail.com,,,1,,-77.47618,-160.32785,Katie Wagner,,000-0000
dc884c35-ac69-41ec-8430-19641344a344,Jennifer Miller,1989/07/16,F,472-34-1307,F32.1,24-02-2024,changcarla@gmail.com,US,EXRV51675244907975,N,,82.37119,-75.90124,David Morgan,A+,000-0000
119a9d95-f1ac-4051-ab2b-c05bb5395db1,Jason Lindsey,2014/06/29,M,697-88-5217,F32.1,31-05-2024,hgeorge@vazquez-williams.com,US,UXAJ67710699403899,0,Inside summer near dream region building action. Rest national list. Box community later here consider toward small.,-50.93517,-48.80436,Emily Chambers,AB+,074.249.5690
3b599336-b64a-4d7d-a7e6-04d91e14809b,Carol Quinn,2013/01/16,Unknown,XXX-XX-XXXX,,30-07-2024,uross@carey.info,,WAVN30813084983302,No,,-48.97005,157.40404,Mrs. Amy Hudson,A+,001-517-621-6752
62299b31-b359-4491-a135-326bfa5bc29d,Jennifer Diaz,1961/05/24,F,870-24-2886,???,03-12-2024,melissahernandez@hotmail.com,FR,DCYK90667484054443,,,83.63068,-136.02072,,,421-362-8691
9430814b-c4f0-4fc7-be7b-2355125a80e8,Linda Medina,1941/01/19,Unknown,757-43-4480,F32.1,10-10-2024,millerlisa@schmidt-wilcox.org,CA,SISV77341260610403,Yes,Past on cold season avoid. Charge apply must local claim return Mrs despite.,26.48826,-28.12984,Tracy Gregory,,5340054163
f41fd73c-61ec-4cb5-b7fc-712bb2d9d1d2,Kathy Myers,2005/07/17,Unknown,371-79-7474,Z00.0,08-11-2024,zmaynard@gmail.com,,,N,"That it leg sing candidate sense industry.
Owner manage affect deep bill. Forward us ok. Letter computer become direction ready.",-76.61129,-127.57477,Cynthia Ruiz,B+,(070)772-8561x58282
b53ee5ae-90fc-4d43-8d0e-c7b81e58d358,Melissa Peters,1993/11/24,O,643-24-9107,I10,06-06-2023,yahoo.com,DE,LCFZ67041542229155,Yes,Body before learn safe contain. Walk seem prove name. Pm raise owner chance.,-12.86752,33.47315,Ann Malone,O-,374-847-2830
11b8145c-96c2-4018-a6db-2fb4e34b4d36,Jenna Scott,1935/09/30,M,568-65-0355,J45.9,13-03-2024,lawrence29@johnson-burton.com,DE,LGQG33241065981282,1,Language teacher arm cultural. Sure establish them loss north. Step whole magazine try toward.,-85.36675,34.22938,Robert Price,A+,000-0000
1da0f64b-fe32-4ec4-959a-0f575389c157,Luis Gillespie,2023/05/23,,654-36-0067,C34.1,13-04-2024,lisamoore@griffith.com,,QHKE16097852033741,Y,"Carry per than class fight. Seek he story speak voice rich early.
Sport bad debate. Daughter expert type billion.",-9.45642,143.50672,Mary Russell,B+,+1-822-216-5269x5938
0d56d187-bef2-42ca-b065-b34a387bdb79,Walter Harrington,2009/01/04,O,239-43-6085,Z00.0,08-09-2024,melinda30@watson.com,,LMRV10993589543855,Yes,,-13.2529,52.1191,Jeffrey Hall,Unknown,144-346-0207
7d4e5a34-fbde-4822-bf82-c785517a3a82,Steven Sutton,1992/03/25,,209-86-3297,,28-11-2024,mark25@morton.info,US,,No,Gas expect especially food with especially bad. Trip pass necessary difficult. Avoid develop chance political off light adult.,-59.20915,50.59545,,AB+,000-0000
9aeaedf0-0770-481a-9236-922562ea3ef3,Casey Torres,1971/08/14,M,232-45-8494,???,20-08-2023,christopher52@gmail.com,CA,NNJZ06597880689133,maybe,Federal sign step indeed performance have. Modern fact age past level own team make. Answer look outside decide call senior season.,-78.00312,-2.45906,Joseph Bradford,O-,+1-825-563-2733x30209
5aa1d83d-a008-4975-a90d-ecc56fb3d121,Stephen Mccarthy,1997/09/14,,141-13-3391,Z00.0,18-01-2024,websterkristin@hotmail.com,CA,VRWY59541039074934,No,School defense individual though beautiful add. Finally theory human partner task him. Around effect across present.,-8.20706,-115.77069,Wendy Conrad,,664-294-0265x76461
445a6fb6-2346-4433-a96c-5ac996a08af1,Katherine Soto,2006/11/03,M,368-92-0149,,17-09-2024,hotmail.com,BR,YJWO53358112370172,Y,"Bag government treatment sort professor money different.
Century then determine let agreement. Blood finally second anyone.",84.08905,84.05938,Heather Garcia,AB+,+1-873-828-0085x734
656e0e1b-c627-4b6a-a346-5cefcf977c05,Patty Wright,2021/10/09,M,014-85-0026,CXX.99,27-04-2025,ewingjennifer@pearson-wright.net,DE,ZDFL94511549298695,No,"Create cover current. Present carry Mr top hospital.
Production billion leave teach less.",63.15405,-172.83561,Brett Figueroa,,455.166.1057x5709
